"run_id","habitat_patches"
"9444557D.asc","12"
"9445120D.asc","11"
"9445505C.asc","6"
"9447657B.asc","13"
"9448212E.asc","5"
"9448770C.asc","10"
"9451136D.asc","2"
"945404E.asc","4"
"9454568E.asc","12"
"9454671B.asc","3"
"9455121A.asc","2"
"9456004E.asc","8"
"945643A.asc","2"
"9458899C.asc","12"
"945956C.asc","3"
"945973C.asc","9"
"9463063A.asc","3"
"946526C.asc","3"
"9466323C.asc","16"
"9466898C.asc","5"
"9467061B.asc","6"
"9467695D.asc","15"
"9468549C.asc","4"
"9468819B.asc","13"
"9470226D.asc","12"
"9470681A.asc","12"
"9470765D.asc","3"
"947319A.asc","11"
"9473859E.asc","6"
"9475042C.asc","7"
"9476332B.asc","4"
"9476392C.asc","5"
"9477566A.asc","9"
"947962E.asc","7"
"9480213D.asc","13"
"9482460B.asc","2"
"9482903A.asc","13"
"9483458E.asc","5"
"9483740D.asc","4"
"948454C.asc","13"
"9485486A.asc","13"
"9486097C.asc","10"
"9486626D.asc","13"
"9487519B.asc","11"
"9490662A.asc","13"
"9494588E.asc","8"
"9494855D.asc","13"
"9497514E.asc","6"
"9499329E.asc","8"
"9499683A.asc","11"
"950015C.asc","10"
"9500578D.asc","14"
"9500855E.asc","8"
"9501312D.asc","5"
"950178A.asc","3"
"9502717A.asc","11"
"9502829B.asc","15"
"950283C.asc","5"
"9503503D.asc","4"
"9503708A.asc","4"
"9503779E.asc","5"
"9505405B.asc","10"
"9508897E.asc","12"
"9509720D.asc","10"
"9511655D.asc","12"
"9512683C.asc","9"
"9513786E.asc","8"
"9514872B.asc","11"
"9516320E.asc","2"
"9516782A.asc","14"
"9517231A.asc","10"
"9517433A.asc","17"
"951815D.asc","5"
"9518460D.asc","16"
"9519428A.asc","9"
"951962B.asc","5"
"9521042D.asc","5"
"952204D.asc","2"
"9522294B.asc","4"
"9526087D.asc","13"
"9526651E.asc","10"
"9526664C.asc","3"
"9526968A.asc","2"
"9527062A.asc","4"
"952747C.asc","2"
"9527501C.asc","10"
"9528442E.asc","14"
"9529203B.asc","11"
"9529275A.asc","14"
"9529424B.asc","16"
"9530107C.asc","11"
"9532909A.asc","13"
"953422A.asc","16"
"9534519D.asc","12"
"9535882A.asc","9"
"953593D.asc","17"
"9538113A.asc","4"
"9539046E.asc","2"
"9539572D.asc","4"
"9540821D.asc","7"
"9540942E.asc","11"
"9541309B.asc","5"
"9541392C.asc","2"
"9541795E.asc","11"
"954232D.asc","13"
"9542595C.asc","16"
"9543327A.asc","7"
"9545153C.asc","8"
"9546968D.asc","11"
"9547485C.asc","8"
"9548929C.asc","6"
"9549733A.asc","3"
"9550556C.asc","11"
"9550592A.asc","3"
"9551018E.asc","2"
"9552726C.asc","10"
"9553254C.asc","13"
"9554715D.asc","11"
"9554850D.asc","3"
"9554854D.asc","5"
"9555380B.asc","9"
"9555691A.asc","15"
"9557434C.asc","14"
"9557519C.asc","18"
"9557740D.asc","11"
"9557777A.asc","12"
"9557836B.asc","13"
"9562646C.asc","5"
"9566232E.asc","2"
"956744E.asc","14"
"9568268D.asc","15"
"9569471B.asc","7"
"9569770C.asc","14"
"9574178C.asc","3"
"9575921D.asc","17"
"957703C.asc","9"
"957704C.asc","11"
"9577309D.asc","5"
"9578049D.asc","11"
"9578282E.asc","15"
"9578377B.asc","11"
"9579295D.asc","12"
"9579947C.asc","11"
"9580605A.asc","5"
"9582421D.asc","2"
"9582527B.asc","10"
"9582575C.asc","9"
"9583290B.asc","6"
"9585239B.asc","12"
"958673A.asc","11"
"9587991D.asc","9"
"95884B.asc","3"
"9588729D.asc","11"
"9588841D.asc","12"
"958953B.asc","9"
"9590538D.asc","2"
"9590847E.asc","7"
"9592030E.asc","4"
"9592266E.asc","2"
"9593232C.asc","4"
"9593393D.asc","12"
"9593712B.asc","2"
"9597365B.asc","9"
"9600537B.asc","9"
"9600872A.asc","9"
"9601748E.asc","15"
"9601792A.asc","3"
"9603610A.asc","10"
"9604235D.asc","11"
"9605230A.asc","5"
"9605274D.asc","11"
"9605510D.asc","11"
"9605901D.asc","14"
"9607397E.asc","13"
"9608595D.asc","15"
"9610823D.asc","13"
"9612176A.asc","4"
"9614554A.asc","18"
"9617285C.asc","3"
"9619785D.asc","17"
"9621219A.asc","2"
"9622001E.asc","16"
"9622076A.asc","17"
"9623208B.asc","9"
"9623247D.asc","2"
"9624988D.asc","16"
"9625224B.asc","10"
"9625493E.asc","9"
"9627618A.asc","7"
"9628292E.asc","15"
"9629386C.asc","12"
"9631644D.asc","2"
"9632753D.asc","15"
"9633527A.asc","5"
"9634191C.asc","15"
"9635194E.asc","6"
"9637106B.asc","16"
"9638781B.asc","10"
"9639891C.asc","5"
"9641290D.asc","8"
"9641936B.asc","4"
"9642390D.asc","13"
"9642462A.asc","16"
"9642914E.asc","10"
"9643303E.asc","2"
"9643805D.asc","5"
"9645850C.asc","8"
"9646822A.asc","17"
"9646989C.asc","12"
"96478C.asc","3"
"9648367A.asc","6"
"9648724E.asc","3"
"9649685B.asc","7"
"9650632B.asc","5"
"9652327C.asc","11"
"9652889C.asc","10"
"9652930D.asc","11"
"9653490C.asc","10"
"965349C.asc","13"
"9653596B.asc","11"
"9653851E.asc","9"
"9656488D.asc","9"
"9657275A.asc","10"
"9657717D.asc","16"
"9658460E.asc","7"
"9659582B.asc","11"
"9659893C.asc","6"
"9661247E.asc","12"
"9662124E.asc","3"
"9662260C.asc","9"
"9663273A.asc","15"
"966416D.asc","7"
"9665011A.asc","2"
"9667357D.asc","4"
"9667400C.asc","16"
"9667415D.asc","9"
"9668457C.asc","2"
"9668777C.asc","7"
"9668943B.asc","3"
"9670193C.asc","8"
"9672814D.asc","4"
"9673834C.asc","16"
"9674204B.asc","3"
"9674395B.asc","11"
"9674696C.asc","8"
"9675103E.asc","5"
"967532E.asc","16"
"9675806B.asc","8"
"967610E.asc","10"
"9678429B.asc","3"
"967863D.asc","5"
"9679664C.asc","3"
"967970E.asc","12"
"9684770A.asc","14"
"9686861A.asc","11"
"9687120B.asc","5"
"9689088A.asc","4"
"968927B.asc","6"
"9690856B.asc","13"
"9692477B.asc","3"
"9693275E.asc","11"
"9694037C.asc","14"
"9695506E.asc","10"
"969600A.asc","8"
"9697558B.asc","13"
"9698334A.asc","2"
"9699480A.asc","6"
"9699489C.asc","8"
"9700326A.asc","14"
"970256B.asc","3"
"9702824D.asc","11"
"9703269A.asc","13"
"9703901D.asc","3"
"9708124C.asc","13"
"9709271E.asc","8"
"971097E.asc","5"
"9711226E.asc","15"
"9713898E.asc","8"
"9713924C.asc","15"
"971466C.asc","5"
"9714796E.asc","14"
"9715478E.asc","9"
"9716116B.asc","14"
"9716979A.asc","2"
"9718014A.asc","10"
"9719371A.asc","7"
"9720288E.asc","12"
"9721046B.asc","3"
"9722881D.asc","9"
"9723563A.asc","7"
"9724437D.asc","4"
"9724794D.asc","13"
"9725504D.asc","10"
"9726209C.asc","6"
"9726699E.asc","8"
"9726715D.asc","6"
"9726823E.asc","5"
"9726880B.asc","13"
"9727187B.asc","7"
"9727795D.asc","6"
"9730790C.asc","11"
"9732603D.asc","7"
"9733808D.asc","12"
"9735335A.asc","2"
"9736796A.asc","6"
"9737313A.asc","6"
"974085A.asc","9"
"9741173A.asc","7"
"9741339E.asc","7"
"9741465E.asc","3"
"9746816E.asc","2"
"9747635D.asc","15"
"9748368E.asc","3"
"9748442D.asc","2"
"9749399A.asc","11"
"9751472C.asc","12"
"9751664D.asc","8"
"9752062B.asc","12"
"9752995D.asc","12"
"9755558D.asc","6"
"9756934B.asc","14"
"9756938A.asc","3"
"9757024E.asc","6"
"9757099B.asc","12"
"9757893C.asc","2"
"9759989D.asc","7"
"9761762E.asc","4"
"9763680D.asc","9"
"9765047B.asc","2"
"9765792B.asc","11"
"9766836B.asc","17"
"9767675C.asc","14"
"9767916D.asc","18"
"9768213B.asc","14"
"9768582B.asc","15"
"9769952B.asc","6"
"9771386A.asc","3"
"9771754D.asc","4"
"9772496A.asc","15"
"9773476A.asc","17"
"9774734E.asc","6"
"9774890B.asc","11"
"9777029C.asc","12"
"977704A.asc","21"
"9779236B.asc","8"
"9783097B.asc","14"
"9786140A.asc","14"
"9786691E.asc","7"
"9787892B.asc","15"
"9788491E.asc","12"
"9788821B.asc","13"
"9789609B.asc","12"
"9789815A.asc","4"
"9790294E.asc","3"
"9793407C.asc","8"
"9793589E.asc","3"
"9794844E.asc","12"
"9795374A.asc","16"
"9796857C.asc","13"
"9797243B.asc","10"
"9798082B.asc","14"
"979836C.asc","11"
"9799288D.asc","15"
"9800922E.asc","8"
"9801350C.asc","15"
"9801858D.asc","2"
"980293E.asc","8"
"9803330B.asc","9"
"9804056A.asc","3"
"9804163B.asc","5"
"9805444C.asc","9"
"9805834C.asc","15"
"9807321B.asc","16"
"9807549B.asc","13"
"9807712B.asc","10"
"9808740C.asc","9"
"9809838A.asc","7"
"9810335E.asc","4"
"9810556E.asc","4"
"9811358C.asc","3"
"9812149D.asc","4"
"9812678E.asc","11"
"9813208A.asc","7"
"9814088E.asc","14"
"9814977B.asc","3"
"9815043E.asc","16"
"9815264C.asc","9"
"9815432A.asc","4"
"9818115A.asc","6"
"9818938D.asc","18"
"9819036C.asc","11"
"9819391A.asc","7"
"9819611D.asc","7"
"9819760A.asc","13"
"982041A.asc","5"
"9821466C.asc","10"
"9821710A.asc","10"
"9822347B.asc","10"
"9824740C.asc","3"
"9824894B.asc","10"
"9824937B.asc","10"
"9825200A.asc","14"
"9825235E.asc","10"
"9825529D.asc","2"
"9825961E.asc","14"
"9826295B.asc","14"
"9827363B.asc","10"
"9827629C.asc","16"
"9827860B.asc","2"
"9829161D.asc","7"
"9829643E.asc","12"
"9831018A.asc","11"
"9831697D.asc","9"
"9832148D.asc","11"
"9832688B.asc","8"
"9834538D.asc","7"
"9834660A.asc","5"
"9834982D.asc","11"
"9836760D.asc","15"
"9838074A.asc","9"
"9840393B.asc","14"
"9841427C.asc","7"
"9841528C.asc","15"
"9841629E.asc","3"
"9843221B.asc","9"
"9844469A.asc","3"
"9845757C.asc","10"
"9845836B.asc","15"
"9846227D.asc","10"
"9847988B.asc","2"
"9848399B.asc","12"
"9848747C.asc","3"
"9849552A.asc","12"
"9851273C.asc","8"
"9854543B.asc","2"
"9855173C.asc","16"
"9855622E.asc","15"
"9855730A.asc","10"
"9855885E.asc","10"
"9858226C.asc","12"
"9859034C.asc","2"
"985982C.asc","13"
"9860526A.asc","8"
"9861001C.asc","14"
"9864778C.asc","16"
"9866232E.asc","14"
"9866867C.asc","12"
"9867362C.asc","8"
"9868876A.asc","15"
"9870140B.asc","11"
"9870619D.asc","15"
"9872581A.asc","14"
"9873096D.asc","2"
"9873412E.asc","2"
"9873578B.asc","15"
"9873756E.asc","9"
"9874920D.asc","5"
"9875050B.asc","14"
"9875112C.asc","3"
"9876060A.asc","9"
"9877587B.asc","12"
"9878607A.asc","14"
"9880297B.asc","9"
"9880641A.asc","12"
"9881035E.asc","7"
"9881196C.asc","6"
"988329C.asc","12"
"9883742B.asc","14"
"9884048C.asc","15"
"9884617A.asc","2"
"9885323A.asc","3"
"9886208E.asc","5"
"9886345B.asc","5"
"9886713C.asc","13"
"9888670E.asc","13"
"9889392E.asc","12"
"9890137D.asc","15"
"989076A.asc","9"
"9892004A.asc","6"
"9892724B.asc","3"
"9893201A.asc","14"
"9893344B.asc","13"
"9894950B.asc","3"
"989563C.asc","2"
"989614A.asc","12"
"9898686A.asc","13"
"9899547E.asc","10"
"990043B.asc","13"
"9900883B.asc","7"
"9902606D.asc","15"
"990277A.asc","12"
"9905660C.asc","9"
"9905922D.asc","12"
"9906290C.asc","4"
"9907272E.asc","4"
"9907767D.asc","6"
"990815A.asc","9"
"9909242B.asc","6"
"9909446A.asc","12"
"9910775B.asc","12"
"9910861E.asc","13"
"9911891D.asc","11"
"9912697E.asc","2"
"9914445E.asc","3"
"9915023A.asc","10"
"9916126C.asc","4"
"9918563D.asc","4"
"9919371D.asc","14"
"9920549B.asc","2"
"9921396B.asc","3"
"9922431D.asc","3"
"9924093E.asc","5"
"9924123D.asc","17"
"9924479D.asc","11"
"9925494B.asc","4"
"9926573C.asc","4"
"9928777A.asc","11"
"992942C.asc","9"
"9930811E.asc","6"
"9932165E.asc","11"
"9933748D.asc","11"
"9935081A.asc","11"
"9937369E.asc","7"
"9940250E.asc","10"
"9940849E.asc","4"
"9942136A.asc","4"
"9942187A.asc","8"
"9942628E.asc","3"
"9942972C.asc","13"
"9944578E.asc","3"
"9945299A.asc","14"
"9945749B.asc","3"
"9946585D.asc","3"
"9946991B.asc","12"
"994747E.asc","14"
"995031E.asc","2"
"995068D.asc","7"
"9953636E.asc","2"
"9954022B.asc","8"
"9954379C.asc","9"
"9954759D.asc","6"
"9955216C.asc","7"
"9957209E.asc","6"
"9957454D.asc","13"
"99577B.asc","11"
"9960732A.asc","15"
"9961947C.asc","12"
"9962288C.asc","3"
"99633A.asc","2"
"9964026C.asc","10"
"9964135E.asc","7"
"9964208B.asc","11"
"9964889C.asc","11"
"996581A.asc","3"
"996722D.asc","5"
"9968222C.asc","13"
"9969995C.asc","13"
"9972037E.asc","12"
"997269E.asc","3"
"9973362E.asc","13"
"9974872A.asc","13"
"9975943D.asc","4"
"9978088C.asc","8"
"998170B.asc","14"
"9984493E.asc","12"
"9986215D.asc","9"
"9987003A.asc","4"
"9987102D.asc","4"
"9990041D.asc","2"
"9991143C.asc","13"
"9991645B.asc","8"
"9993776B.asc","17"
"9994761E.asc","12"
"9996499B.asc","3"
"9997244B.asc","2"
"9997267B.asc","12"
"9997366B.asc","7"
"9998400E.asc","7"
