"","[run number]","proportion_of_habitat","matrix_permeability","perceptual_range","vision_angle","random-seed","[step]","total_crossings","assess_top_sections","siminputrow"
"34546",1,90,52,9,171,1560180808,499,524,0.429,34546
"34547",1,76,77,39,123,1560180808,499,944,0.469,34547
"34548",1,75,34,30,112,1560180808,499,742,0.399,34548
"34549",1,79,72,28,173,1560180808,499,673,0.437,34549
"34550",1,43,38,26,160,1560180808,499,628,0.678,34550
"34551",1,52,34,10,145,1560180808,499,447,0.597,34551
"34552",1,89,27,13,140,1560180808,499,523,0.501,34552
"34553",1,81,89,16,179,1560180808,499,798,0.411,34553
"34554",1,74,12,41,108,1560180808,499,827,0.464,34554
"34555",1,89,60,39,149,1560180808,499,1000,0.571,34555
"34556",1,81,33,14,153,1560180808,499,670,0.534,34556
"34557",1,29,79,10,133,1560180808,499,563,0.355,34557
"34558",1,55,86,28,105,1560180808,499,759,0.406,34558
"34559",1,17,82,29,124,1560180808,499,729,0.412,34559
"34560",1,23,53,27,161,1560180808,499,619,0.585,34560
"34561",1,54,27,24,103,1560180808,499,738,0.5,34561
"34562",1,35,63,12,177,1560180808,499,494,0.607,34562
"34563",1,22,82,14,140,1560180808,499,608,0.446,34563
"34564",1,25,90,21,108,1560180808,499,641,0.41,34564
"34565",1,78,11,33,154,1560180808,499,756,0.487,34565
"34566",1,49,62,39,94,1560180808,499,694,0.463,34566
"34567",1,15,13,6,93,1560180808,499,418,0.39,34567
"34568",1,29,36,7,169,1560180808,499,523,0.644,34568
"34569",1,81,58,28,151,1560180808,499,627,0.494,34569
"34570",1,16,29,28,137,1560180808,499,298,0.564,34570
"34571",1,47,82,32,132,1560180808,499,789,0.439,34571
"34572",1,84,84,26,106,1560180808,499,709,0.398,34572
"34573",1,13,56,8,132,1560180808,499,558,0.401,34573
"34574",1,63,32,41,111,1560180808,499,885,0.437,34574
"34575",1,13,57,25,94,1560180808,499,633,0.385,34575
"34576",1,44,90,14,125,1560180808,499,655,0.392,34576
"34577",1,62,88,34,149,1560180808,499,954,0.461,34577
"34578",1,46,46,15,155,1560180808,499,371,0.604,34578
"34579",1,45,36,29,136,1560180808,499,485,0.565,34579
"34580",1,83,86,27,148,1560180808,499,721,0.436,34580
"34581",1,39,53,27,115,1560180808,499,743,0.498,34581
"34582",1,70,68,30,144,1560180808,499,848,0.438,34582
"34583",1,22,62,9,165,1560180808,499,473,0.452,34583
"34584",1,46,80,37,101,1560180808,499,754,0.408,34584
"34585",1,25,16,8,110,1560180808,499,349,0.476,34585
"34586",1,56,13,32,162,1560180808,499,985,0.576,34586
"34587",1,87,11,42,115,1560180808,499,860,0.536,34587
"34588",1,74,41,16,122,1560180808,499,633,0.444,34588
"34589",1,28,37,20,175,1560180808,499,747,0.843,34589
"34590",1,55,84,14,164,1560180808,499,612,0.431,34590
"34591",1,49,31,17,168,1560180808,499,413,0.792,34591
"34592",1,59,18,14,160,1560180808,499,610,0.654,34592
"34593",1,36,53,12,139,1560180808,499,414,0.507,34593
"34594",1,32,51,23,113,1560180808,499,722,0.506,34594
"34595",1,29,46,27,173,1560180808,499,692,0.626,34595
"34596",1,86,18,11,108,1560180808,499,574,0.429,34596
"34597",1,17,75,13,153,1560180808,499,529,0.391,34597
"34598",1,81,88,11,147,1560180808,499,665,0.352,34598
"34599",1,68,26,33,100,1560180808,499,875,0.411,34599
"34600",1,48,18,35,104,1560180808,499,571,0.606,34600
"34601",1,54,79,19,137,1560180808,499,762,0.415,34601
"34602",1,38,59,8,115,1560180808,499,495,0.404,34602
"34603",1,27,74,30,135,1560180808,499,848,0.465,34603
"34604",1,23,33,27,124,1560180808,499,434,0.574,34604
"34605",1,52,16,24,134,1560180808,499,671,0.645,34605
"34606",1,64,53,6,160,1560180808,499,681,0.426,34606
"34607",1,46,47,19,166,1560180808,499,521,0.633,34607
"34608",1,17,46,14,164,1560180808,499,375,0.427,34608
"34609",1,59,78,18,145,1560180808,499,801,0.366,34609
"34610",1,66,49,6,134,1560180808,499,541,0.412,34610
"34611",1,54,39,39,160,1560180808,499,990,0.61,34611
"34612",1,70,18,28,164,1560180808,499,844,0.539,34612
"34613",1,73,70,33,96,1560180808,499,744,0.398,34613
"34614",1,65,72,38,100,1560180808,499,891,0.433,34614
"34615",1,35,27,16,126,1560180808,499,453,0.664,34615
"34616",1,25,53,27,151,1560180808,499,475,0.526,34616
"34617",1,66,34,10,94,1560180808,499,541,0.453,34617
"34618",1,15,47,24,170,1560180808,499,416,0.502,34618
"34619",1,42,60,40,153,1560180808,499,817,0.561,34619
"34620",1,15,47,25,93,1560180808,499,646,0.42,34620
"34621",1,32,72,12,162,1560180808,499,547,0.499,34621
"34622",1,75,70,11,147,1560180808,499,550,0.424,34622
"34623",1,62,69,10,90,1560180808,499,589,0.375,34623
"34624",1,79,25,12,129,1560180808,499,549,0.448,34624
"34625",1,51,52,17,163,1560180808,499,553,0.66,34625
"34626",1,44,41,27,108,1560180808,499,607,0.544,34626
"34627",1,81,54,27,131,1560180808,499,802,0.428,34627
"34628",1,15,22,35,147,1560180808,499,560,0.532,34628
"34629",1,40,53,31,119,1560180808,499,739,0.472,34629
"34630",1,16,17,38,113,1560180808,499,537,0.561,34630
"34631",1,20,60,25,132,1560180808,499,647,0.479,34631
"34632",1,85,14,27,116,1560180808,499,661,0.486,34632
"34633",1,11,71,16,96,1560180808,499,673,0.401,34633
"34634",1,52,82,37,128,1560180808,499,933,0.477,34634
"34635",1,43,76,30,134,1560180808,499,806,0.467,34635
"34636",1,39,51,32,120,1560180808,499,759,0.49,34636
"34637",1,25,70,35,105,1560180808,499,818,0.44,34637
"34638",1,67,86,24,112,1560180808,499,705,0.373,34638
"34639",1,78,39,26,161,1560180808,499,881,0.451,34639
"34640",1,69,39,19,136,1560180808,499,658,0.464,34640
"34641",1,88,48,17,133,1560180808,499,587,0.453,34641
"34642",1,12,72,37,107,1560180808,499,844,0.445,34642
"34643",1,18,83,7,138,1560180808,499,686,0.366,34643
"34644",1,83,82,9,152,1560180808,499,654,0.369,34644
"34645",1,14,19,32,130,1560180808,499,443,0.63,34645
"34646",1,85,86,22,138,1560180808,499,704,0.411,34646
"34647",1,69,13,30,132,1560180808,499,959,0.471,34647
"34648",1,39,31,10,91,1560180808,499,490,0.451,34648
"34649",1,21,50,14,176,1560180808,499,529,0.484,34649
"34650",1,12,26,27,152,1560180808,499,478,0.603,34650
"34651",1,69,73,20,99,1560180808,499,646,0.398,34651
"34652",1,51,19,16,171,1560180808,499,363,0.826,34652
"34653",1,88,25,39,92,1560180808,499,752,0.463,34653
"34654",1,52,17,13,141,1560180808,499,469,0.746,34654
"34655",1,62,78,6,97,1560180808,499,586,0.387,34655
"34656",1,59,17,37,154,1560180808,499,1040,0.519,34656
"34657",1,47,21,8,162,1560180808,499,334,0.814,34657
"34658",1,40,50,31,118,1560180808,499,708,0.524,34658
"34659",1,24,13,18,120,1560180808,499,282,0.656,34659
"34660",1,65,74,31,145,1560180808,499,932,0.462,34660
"34661",1,56,49,15,100,1560180808,499,577,0.411,34661
"34662",1,78,52,25,147,1560180808,499,702,0.49,34662
"34663",1,37,76,15,153,1560180808,499,654,0.422,34663
"34664",1,54,48,14,148,1560180808,499,479,0.547,34664
"34665",1,35,63,30,115,1560180808,499,750,0.463,34665
"34666",1,86,80,34,177,1560180808,499,982,0.539,34666
"34667",1,89,82,13,169,1560180808,499,562,0.402,34667
"34668",1,11,42,25,116,1560180808,499,576,0.462,34668
"34669",1,69,50,30,114,1560180808,499,851,0.405,34669
"34670",1,31,50,33,94,1560180808,499,674,0.464,34670
"34671",1,51,58,15,118,1560180808,499,494,0.437,34671
"34672",1,11,79,41,101,1560180808,499,899,0.456,34672
"34673",1,90,19,9,159,1560180808,499,566,0.484,34673
"34674",1,67,62,9,121,1560180808,499,597,0.404,34674
"34675",1,76,31,29,91,1560180808,499,694,0.405,34675
"34676",1,65,59,34,116,1560180808,499,898,0.428,34676
"34677",1,53,41,33,172,1560180808,499,1136,0.585,34677
"34678",1,35,79,24,128,1560180808,499,645,0.436,34678
"34679",1,90,69,34,179,1560180808,499,819,0.536,34679
"34680",1,62,22,23,120,1560180808,499,658,0.43,34680
"34681",1,57,55,18,179,1560180808,499,704,0.538,34681
"34682",1,32,65,17,150,1560180808,499,698,0.521,34682
"34683",1,50,29,38,136,1560180808,499,461,0.616,34683
"34684",1,50,11,32,96,1560180808,499,410,0.561,34684
"34685",1,69,22,20,115,1560180808,499,664,0.464,34685
"34686",1,35,30,32,128,1560180808,499,584,0.62,34686
"34687",1,54,45,21,112,1560180808,499,692,0.488,34687
"34688",1,31,83,29,131,1560180808,499,821,0.408,34688
"34689",1,43,71,17,180,1560180808,499,518,0.548,34689
"34690",1,27,75,39,97,1560180808,499,872,0.456,34690
"34691",1,86,22,8,147,1560180808,499,420,0.417,34691
"34692",1,38,84,13,119,1560180808,499,584,0.394,34692
"34693",1,23,23,26,127,1560180808,499,393,0.659,34693
"34694",1,53,14,37,137,1560180808,499,948,0.583,34694
"34695",1,88,78,8,150,1560180808,499,554,0.388,34695
"34696",1,13,58,20,127,1560180808,499,583,0.41,34696
"34697",1,71,51,20,117,1560180808,499,539,0.44,34697
"34698",1,47,51,33,130,1560180808,499,669,0.468,34698
"34699",1,74,68,5,148,1560180808,499,498,0.38,34699
"34700",1,27,36,8,179,1560180808,499,474,0.667,34700
"34701",1,42,43,38,154,1560180808,499,800,0.576,34701
"34702",1,44,21,28,152,1560180808,499,494,0.856,34702
"34703",1,87,83,26,107,1560180808,499,713,0.429,34703
"34704",1,27,37,18,109,1560180808,499,587,0.584,34704
"34705",1,67,10,16,121,1560180808,499,587,0.547,34705
"34706",1,35,55,9,109,1560180808,499,612,0.4,34706
"34707",1,56,88,41,175,1560180808,499,1199,0.53,34707
"34708",1,69,24,11,178,1560180808,499,660,0.63,34708
"34709",1,44,49,7,98,1560180808,499,639,0.44,34709
"34710",1,54,74,35,109,1560180808,499,913,0.448,34710
"34711",1,58,89,29,141,1560180808,499,839,0.433,34711
"34712",1,23,68,41,151,1560180808,499,947,0.54,34712
"34713",1,11,54,20,110,1560180808,499,639,0.415,34713
"34714",1,59,22,14,92,1560180808,499,559,0.506,34714
"34715",1,75,77,5,158,1560180808,499,556,0.396,34715
"34716",1,84,71,25,109,1560180808,499,739,0.417,34716
"34717",1,76,83,8,145,1560180808,499,656,0.398,34717
"34718",1,70,66,39,118,1560180808,499,905,0.452,34718
"34719",1,83,42,34,152,1560180808,499,838,0.469,34719
"34720",1,18,58,28,113,1560180808,499,594,0.453,34720
"34721",1,56,16,29,158,1560180808,499,810,0.574,34721
"34722",1,75,66,26,180,1560180808,499,672,0.452,34722
"34723",1,28,61,31,110,1560180808,499,780,0.465,34723
"34724",1,45,33,37,174,1560180808,499,789,0.755,34724
"34725",1,85,48,7,116,1560180808,499,588,0.376,34725
"34726",1,14,66,32,122,1560180808,499,802,0.449,34726
"34727",1,33,62,35,176,1560180808,499,788,0.571,34727
"34728",1,84,26,31,140,1560180808,499,698,0.457,34728
"34729",1,12,87,12,128,1560180808,499,640,0.386,34729
"34730",1,88,45,37,94,1560180808,499,752,0.445,34730
"34731",1,12,82,26,135,1560180808,499,762,0.429,34731
"34732",1,81,65,29,128,1560180808,499,676,0.447,34732
"34733",1,38,34,38,172,1560180808,499,720,0.732,34733
"34734",1,44,76,39,171,1560180808,499,898,0.526,34734
"34735",1,68,66,14,114,1560180808,499,640,0.4,34735
"34736",1,81,49,25,100,1560180808,499,661,0.408,34736
"34737",1,75,54,16,177,1560180808,499,521,0.482,34737
"34738",1,65,72,34,136,1560180808,499,915,0.428,34738
"34739",1,39,23,9,114,1560180808,499,451,0.625,34739
"34740",1,30,30,22,172,1560180808,499,757,0.835,34740
"34741",1,63,52,12,128,1560180808,499,668,0.499,34741
"34742",1,29,13,5,131,1560180808,499,437,0.522,34742
"34743",1,80,88,42,140,1560180808,499,1126,0.52,34743
"34744",1,64,42,41,171,1560180808,499,1262,0.494,34744
"34745",1,53,47,27,165,1560180808,499,872,0.546,34745
"34746",1,21,68,34,111,1560180808,499,830,0.439,34746
"34747",1,60,45,38,113,1560180808,499,1008,0.475,34747
"34748",1,54,66,30,180,1560180808,499,838,0.502,34748
"34749",1,17,28,12,153,1560180808,499,283,0.481,34749
"34750",1,32,85,34,177,1560180808,499,857,0.497,34750
"34751",1,23,45,28,122,1560180808,499,622,0.498,34751
"34752",1,89,27,12,143,1560180808,499,496,0.454,34752
"34753",1,59,73,32,145,1560180808,499,957,0.445,34753
"34754",1,61,64,32,107,1560180808,499,930,0.398,34754
"34755",1,48,40,8,104,1560180808,499,555,0.492,34755
"34756",1,28,11,16,126,1560180808,499,655,0.835,34756
"34757",1,46,48,15,96,1560180808,499,461,0.425,34757
"34758",1,23,46,18,135,1560180808,499,526,0.555,34758
"34759",1,78,83,19,123,1560180808,499,707,0.41,34759
"34760",1,17,67,38,136,1560180808,499,851,0.499,34760
"34761",1,73,35,29,149,1560180808,499,757,0.485,34761
"34762",1,60,16,32,157,1560180808,499,971,0.483,34762
"34763",1,38,25,40,97,1560180808,499,736,0.529,34763
"34764",1,33,29,31,123,1560180808,499,657,0.648,34764
"34765",1,89,34,31,157,1560180808,499,738,0.5,34765
"34766",1,17,72,9,118,1560180808,499,581,0.353,34766
"34767",1,74,13,38,128,1560180808,499,788,0.503,34767
"34768",1,74,66,19,160,1560180808,499,564,0.468,34768
"34769",1,55,36,19,91,1560180808,499,666,0.408,34769
"34770",1,62,11,33,153,1560180808,499,1058,0.439,34770
"34771",1,82,70,10,95,1560180808,499,581,0.372,34771
"34772",1,57,51,21,137,1560180808,499,602,0.502,34772
"34773",1,50,56,23,158,1560180808,499,483,0.555,34773
"34774",1,19,58,33,119,1560180808,499,717,0.483,34774
"34775",1,79,37,24,137,1560180808,499,805,0.496,34775
"34776",1,39,10,16,150,1560180808,499,445,0.906,34776
"34777",1,70,60,11,159,1560180808,499,580,0.421,34777
"34778",1,64,41,25,151,1560180808,499,742,0.443,34778
"34779",1,70,19,23,96,1560180808,499,597,0.417,34779
"34780",1,38,25,15,106,1560180808,499,444,0.604,34780
"34781",1,43,40,23,168,1560180808,499,455,0.712,34781
"34782",1,55,65,20,101,1560180808,499,725,0.401,34782
"34783",1,19,76,27,146,1560180808,499,800,0.489,34783
"34784",1,74,61,19,166,1560180808,499,511,0.436,34784
"34785",1,26,81,8,125,1560180808,499,580,0.379,34785
"34786",1,23,70,22,135,1560180808,499,616,0.377,34786
"34787",1,65,65,17,92,1560180808,499,614,0.393,34787
"34788",1,67,35,41,123,1560180808,499,1090,0.446,34788
"34789",1,80,28,8,92,1560180808,499,654,0.359,34789
"34790",1,64,58,31,148,1560180808,499,946,0.421,34790
"34791",1,64,24,23,159,1560180808,499,839,0.523,34791
"34792",1,74,78,19,104,1560180808,499,643,0.415,34792
"34793",1,75,56,40,134,1560180808,499,936,0.475,34793
"34794",1,82,38,16,104,1560180808,499,624,0.41,34794
"34795",1,20,37,23,94,1560180808,499,617,0.444,34795
"34796",1,55,56,39,90,1560180808,499,867,0.423,34796
"34797",1,24,76,32,122,1560180808,499,723,0.469,34797
"34798",1,28,65,35,139,1560180808,499,861,0.518,34798
"34799",1,53,72,9,172,1560180808,499,583,0.446,34799
"34800",1,38,54,42,163,1560180808,499,1045,0.532,34800
"34801",1,10,89,28,133,1560180808,499,789,0.425,34801
"34802",1,53,64,30,98,1560180808,499,722,0.416,34802
"34803",1,21,77,19,131,1560180808,499,648,0.403,34803
"34804",1,55,68,28,138,1560180808,499,826,0.475,34804
"34805",1,51,13,39,111,1560180808,499,540,0.58,34805
"34806",1,40,19,12,171,1560180808,499,346,0.905,34806
"34807",1,89,44,19,136,1560180808,499,637,0.466,34807
"34808",1,46,62,28,115,1560180808,499,619,0.444,34808
"34809",1,35,23,17,103,1560180808,499,449,0.637,34809
"34810",1,75,21,27,119,1560180808,499,575,0.44,34810
"34811",1,59,51,20,128,1560180808,499,699,0.439,34811
"34812",1,89,59,10,128,1560180808,499,544,0.392,34812
"34813",1,52,46,33,120,1560180808,499,876,0.515,34813
"34814",1,34,47,10,119,1560180808,499,578,0.495,34814
"34815",1,14,22,16,117,1560180808,499,327,0.471,34815
"34816",1,44,15,6,178,1560180808,499,392,0.806,34816
"34817",1,71,15,23,118,1560180808,499,664,0.502,34817
"34818",1,42,79,31,143,1560180808,499,780,0.442,34818
"34819",1,20,50,42,174,1560180808,499,1038,0.634,34819
"34820",1,38,54,38,120,1560180808,499,784,0.474,34820
"34821",1,33,78,31,151,1560180808,499,839,0.447,34821
"34822",1,71,48,6,102,1560180808,499,533,0.392,34822
"34823",1,62,10,36,149,1560180808,499,1157,0.496,34823
"34824",1,81,77,7,130,1560180808,499,687,0.402,34824
"34825",1,68,76,21,142,1560180808,499,725,0.407,34825
"34826",1,14,10,19,96,1560180808,499,328,0.521,34826
"34827",1,67,75,15,132,1560180808,499,721,0.398,34827
"34828",1,59,11,7,151,1560180808,499,432,0.648,34828
"34829",1,42,55,40,169,1560180808,499,803,0.562,34829
"34830",1,30,31,41,136,1560180808,499,851,0.616,34830
"34831",1,26,65,18,141,1560180808,499,513,0.47,34831
"34832",1,70,88,15,179,1560180808,499,617,0.433,34832
"34833",1,77,55,28,177,1560180808,499,612,0.454,34833
"34834",1,34,82,28,159,1560180808,499,713,0.456,34834
"34835",1,61,26,8,140,1560180808,499,646,0.494,34835
"34836",1,11,81,25,180,1560180808,499,730,0.534,34836
"34837",1,73,53,12,96,1560180808,499,572,0.379,34837
"34838",1,16,74,7,150,1560180808,499,462,0.398,34838
"34839",1,76,73,23,101,1560180808,499,635,0.394,34839
"34840",1,59,43,34,144,1560180808,499,938,0.457,34840
"34841",1,18,21,27,144,1560180808,499,574,0.709,34841
"34842",1,80,31,21,176,1560180808,499,582,0.524,34842
"34843",1,62,57,15,109,1560180808,499,699,0.431,34843
"34844",1,44,78,39,152,1560180808,499,962,0.494,34844
"34845",1,79,11,14,108,1560180808,499,610,0.459,34845
"34846",1,18,38,33,174,1560180808,499,857,0.645,34846
"34847",1,23,33,8,135,1560180808,499,367,0.425,34847
"34848",1,80,66,10,160,1560180808,499,711,0.398,34848
"34849",1,83,24,10,142,1560180808,499,661,0.448,34849
"34850",1,79,70,39,149,1560180808,499,937,0.473,34850
"34851",1,20,85,31,122,1560180808,499,809,0.464,34851
"34852",1,83,59,31,97,1560180808,499,717,0.42,34852
"34853",1,57,12,30,160,1560180808,499,751,0.634,34853
"34854",1,40,43,10,133,1560180808,499,558,0.643,34854
"34855",1,60,61,6,109,1560180808,499,577,0.397,34855
"34856",1,26,90,13,102,1560180808,499,680,0.385,34856
"34857",1,25,60,28,158,1560180808,499,663,0.471,34857
"34858",1,11,84,5,144,1560180808,499,599,0.372,34858
"34859",1,72,60,27,125,1560180808,499,704,0.445,34859
"34860",1,35,73,31,179,1560180808,499,736,0.514,34860
"34861",1,62,20,24,100,1560180808,499,736,0.476,34861
"34862",1,47,37,31,177,1560180808,499,514,0.716,34862
"34863",1,36,24,37,105,1560180808,499,709,0.614,34863
"34864",1,49,50,33,163,1560180808,499,635,0.669,34864
"34865",1,52,16,36,137,1560180808,499,859,0.623,34865
"34866",1,82,55,39,107,1560180808,499,866,0.436,34866
"34867",1,90,86,11,109,1560180808,499,635,0.367,34867
"34868",1,81,20,21,112,1560180808,499,596,0.448,34868
"34869",1,75,20,39,162,1560180808,499,732,0.456,34869
"34870",1,82,86,15,100,1560180808,499,561,0.376,34870
"34871",1,26,69,21,177,1560180808,499,701,0.524,34871
"34872",1,84,84,21,111,1560180808,499,633,0.398,34872
"34873",1,74,71,15,158,1560180808,499,637,0.414,34873
"34874",1,84,41,29,142,1560180808,499,720,0.506,34874
"34875",1,76,73,18,155,1560180808,499,669,0.423,34875
"34876",1,56,18,27,171,1560180808,499,794,0.516,34876
"34877",1,44,51,23,110,1560180808,499,600,0.522,34877
"34878",1,53,16,12,166,1560180808,499,512,0.766,34878
"34879",1,38,89,7,96,1560180808,499,614,0.373,34879
"34880",1,52,34,8,123,1560180808,499,541,0.542,34880
"34881",1,87,67,7,169,1560180808,499,531,0.429,34881
"34882",1,36,67,25,117,1560180808,499,662,0.421,34882
"34883",1,16,38,6,154,1560180808,499,286,0.441,34883
"34884",1,31,71,27,136,1560180808,499,612,0.475,34884
"34885",1,39,12,30,130,1560180808,499,502,0.819,34885
"34886",1,50,30,41,179,1560180808,499,566,0.659,34886
"34887",1,24,45,41,149,1560180808,499,811,0.657,34887
"34888",1,40,86,14,127,1560180808,499,621,0.406,34888
"34889",1,80,60,24,158,1560180808,499,640,0.444,34889
"34890",1,39,47,31,138,1560180808,499,654,0.554,34890
"34891",1,38,57,40,127,1560180808,499,902,0.489,34891
"34892",1,59,75,28,95,1560180808,499,731,0.382,34892
"34893",1,25,46,37,109,1560180808,499,671,0.566,34893
"34894",1,35,64,23,98,1560180808,499,629,0.423,34894
"34895",1,45,16,31,136,1560180808,499,494,0.775,34895
"34896",1,15,72,22,150,1560180808,499,603,0.448,34896
"34897",1,75,31,18,120,1560180808,499,566,0.447,34897
"34898",1,31,78,13,118,1560180808,499,651,0.384,34898
"34899",1,51,62,10,96,1560180808,499,532,0.385,34899
"34900",1,62,16,37,174,1560180808,499,1228,0.488,34900
"34901",1,75,26,16,91,1560180808,499,600,0.458,34901
"34902",1,38,47,17,98,1560180808,499,597,0.457,34902
"34903",1,30,57,8,152,1560180808,499,541,0.444,34903
"34904",1,38,72,22,100,1560180808,499,640,0.441,34904
"34905",1,72,80,39,125,1560180808,499,959,0.48,34905
"34906",1,48,71,19,149,1560180808,499,627,0.442,34906
"34907",1,71,80,18,94,1560180808,499,590,0.381,34907
"34908",1,85,79,22,166,1560180808,499,585,0.456,34908
"34909",1,64,30,37,124,1560180808,499,980,0.43,34909
"34910",1,46,15,22,141,1560180808,499,383,0.82,34910
"34911",1,64,41,40,158,1560180808,499,1158,0.486,34911
"34912",1,13,62,10,114,1560180808,499,533,0.347,34912
"34913",1,62,17,22,125,1560180808,499,826,0.498,34913
"34914",1,51,49,5,179,1560180808,499,459,0.462,34914
"34915",1,34,43,33,153,1560180808,499,654,0.661,34915
"34916",1,78,64,30,109,1560180808,499,816,0.423,34916
"34917",1,86,30,36,113,1560180808,499,791,0.465,34917
"34918",1,30,32,30,144,1560180808,499,749,0.673,34918
"34919",1,65,32,34,165,1560180808,499,956,0.454,34919
"34920",1,54,73,28,171,1560180808,499,872,0.502,34920
